3.064877698497160767e-07,3.184093380404346270e-05,2.281896509583354463e-04,6.286655349516558479e-05,1.091478721750868626e-04,2.435147980933118289e-04,2.097893442209010709e-04,4.658699977059938793e-04,3.465236577777768023e-04,2.221257769680968130e-04,2.542311218251890959e-04,2.287916590467675975e-04,1.907437132320180149e-04,4.100937913213772588e-05,1.422426845455501253e-04,3.078942001806888148e-05,1.476548062182589480e-04,2.314882269714310266e-05,1.536232981956397927e-03,9.848137675082213952e-03,2.069953978736313322e-04,2.676989980893249715e-02,7.235829526058196182e-03,3.123210021255299566e-04,5.148646694246287860e-06,5.810509410869203756e-06,3.390347684716023860e-05,5.142177494038209160e-03,3.633323146653967550e-02,2.599281795695746258e-02,1.503430394585898993e-04,1.129844591070605078e-03,2.767189032828381700e-03,1.478420735718715545e-02,1.139616570556375649e-02,6.215583451705036441e-03,8.881260834308735141e-03,1.020061274245865832e-02,1.158300381298916527e-02,6.900059206918703579e-03,4.819316589696320992e-03,2.947813241671310217e-03,6.764302709785358775e-03,1.439705151036519380e-02,5.652224554198857775e-03,2.694806834424617620e-03,1.679958101718709686e-03,3.684616729609240578e-03,1.860029409991970084e-02,6.620794087254909532e-02
3.064877698497160767e-07,3.184093380404346270e-05,2.281896509583354463e-04,6.286655349516558479e-05,1.091478721750868626e-04,2.435147980933118289e-04,2.099060910021004331e-04,4.658699977059938793e-04,3.465236577777768023e-04,2.221257769680968130e-04,2.542311218251890959e-04,2.287916590467675975e-04,1.907437132320180149e-04,4.100937913213772588e-05,1.422515042844967059e-04,3.079043436598811226e-05,1.476548062182589480e-04,2.314882269714310266e-05,1.536232981956397927e-03,9.848137675082213952e-03,2.198939066817327728e-03,2.676989980893249715e-02,7.235829526058196182e-03,4.397531688414572297e-04,5.162919071639168927e-06,5.810509410869203756e-06,3.390784947967574893e-05,5.142177494038209160e-03,3.633323146653967550e-02,2.599281795695746258e-02,1.503430394585898993e-04,1.361937030471216175e-03,2.767179992459803395e-03,1.478422120154831119e-02,1.138916412699983796e-02,6.215583451705036441e-03,8.881260834308735141e-03,1.020064224398721867e-02,1.155566486695882092e-02,6.900059206918703579e-03,4.962981576990755511e-03,2.947813241671310217e-03,6.764302709785358775e-03,1.472756271650169611e-02,5.506874156223106644e-03,2.694806834424617620e-03,1.681339395488033392e-03,2.289308621993457055e-03,1.340780922617706289e-02,5.371029751577428152e-02
3.064877698497160767e-07,3.184093380404346270e-05,2.281896509583354463e-04,6.286655349516558479e-05,1.091478721750868626e-04,2.435147980933118289e-04,2.096938773712903113e-04,4.658699977059938793e-04,3.465307332486533684e-04,2.220913371416407753e-04,2.542311218251890959e-04,2.299493569420113113e-04,1.907437132320180149e-04,4.104081798190603223e-05,1.473771835518674939e-04,3.079253484710369826e-05,1.476548062182589480e-04,2.314882269714310266e-05,1.535310515740548592e-03,3.393508179005138344e-03,2.203886983745542878e-03,3.876975402472399718e-02,7.236333963189058201e-03,4.410151689655904391e-04,8.214435041736287650e-06,7.319739096110838424e-06,3.384906909848806077e-05,5.142177494038209160e-03,3.633325436989425644e-02,2.599283720447751259e-02,1.503702839758798784e-04,1.370358649207964203e-03,2.768022191666923409e-03,1.478422120154831119e-02,1.286123191025458773e-02,6.214301263407261480e-03,1.003690439203140661e-02,1.014818964431117229e-02,1.150137168768386800e-02,6.900059206918703579e-03,4.870366576800570953e-03,2.833266622029641853e-03,6.544206216428441469e-03,1.432919202099560904e-02,5.506981607489453041e-03,2.824539372765404090e-03,2.152584119921413432e-03,2.344501607067604222e-03,1.266429200385267226e-02,5.368437778712218528e-02
3.064877698497160767e-07,3.184093380404346270e-05,2.282336843803788333e-04,6.286655349516558479e-05,1.091478721750868626e-04,2.435105372425145048e-04,2.097109835769878918e-04,4.658223218356729255e-04,3.465307332486533684e-04,2.221160232736039226e-04,2.541608526216276170e-04,2.299296529575469458e-04,1.911031340976352072e-04,4.808981434696173060e-05,1.473994126610188434e-04,3.075624413281870560e-05,1.470350750903940307e-04,2.314897217363780178e-05,9.210576066249397077e-04,3.393639206073043122e-03,2.203907273996082508e-03,3.877424053693970252e-02,7.405191947512390800e-03,4.420396961139965515e-04,8.214621879228246098e-06,7.146396844827675572e-06,3.449430052440410080e-05,5.141664600703797251e-03,3.633183598716187984e-02,2.083386099685310966e-02,2.147377707156971553e-04,1.370227755277831066e-03,3.044983601423563967e-03,1.478790965832463104e-02,1.271542566307179260e-02,5.850070020167428241e-03,1.002092124940347738e-02,9.614825651376742929e-03,1.170160860599972659e-02,6.836656247985978957e-03,4.782056120156072399e-03,3.218317254128322171e-03,6.210837316645049025e-03,1.397281532951223128e-02,5.370998916214226974e-03,2.978770198600182682e-03,2.520521362128518971e-03,2.748900107526439009e-03,8.946139320012277615e-03,3.541712699751585480e-02
3.064877698497160767e-07,3.184093380404346270e-05,2.282336843803788333e-04,6.158262704304280871e-05,1.091478721750868626e-04,2.435319669299537855e-04,2.097109835769878918e-04,4.658223218356729255e-04,3.465400937641133347e-04,2.218874660649708353e-04,2.550844477524076190e-04,2.299296529575469458e-04,1.911031340976352072e-04,4.806688931879300844e-05,1.473277032055064870e-04,3.074651148742504637e-05,1.459885689061235709e-04,1.972913063131028042e-05,9.178368416006120077e-04,3.805752803836894320e-04,1.103044148263609275e-02,5.223162426334498204e-02,7.214130203701633708e-03,6.142412823274896912e-04,1.103319385629822784e-05,7.222653316148802471e-06,3.258369312973746014e-05,4.591059100220310114e-03,3.191091590608237383e-02,2.083364619146921282e-02,2.113254873525938823e-04,1.634286259470096219e-03,3.122917101327786667e-03,1.656714618406120165e-02,1.272016951289337873e-02,5.837635778598929126e-03,1.019660442666925522e-02,1.087183019621647609e-02,1.192458429369671127e-02,6.731553823753959505e-03,3.876323024286235444e-03,3.857847042536576444e-03,5.975597946503696627e-03,1.324278072788901209e-02,5.034374123863556011e-03,2.768266615155971864e-03,2.790507695687948018e-03,3.555469986663609226e-03,4.387801766345092620e-03,2.824902685267178387e-02
3.064877698497160767e-07,3.184093380404346270e-05,2.502601436784032468e-04,6.157988987535969376e-05,1.091478721750868626e-04,2.432927063786061758e-04,2.107160505536067447e-04,4.748591940820685062e-04,3.467759505347530803e-04,2.230280432026854407e-04,2.768067095409355470e-04,2.309600136511077214e-04,1.905172684183164828e-04,4.811239905419195596e-05,1.472953429485039916e-04,3.072584233407351257e-05,1.457220415612936709e-04,1.697740529399661632e-05,5.095466831325513304e-04,3.763181329770257642e-04,2.574489467460454317e-02,6.621363278663421059e-02,6.622340067736049406e-03,8.429394192470944123e-04,1.459234809289011262e-05,7.148219721493423249e-06,3.140900131625118212e-05,3.917097422658340211e-03,2.646435214344666428e-02,1.514308340786821826e-02,8.646552699202422797e-04,1.640465961489023621e-03,3.222902981957066586e-03,1.627967406489211691e-02,1.379249131986782194e-02,5.620161982053117899e-03,1.111743379022521808e-02,1.082690576219149693e-02,1.176113623725553829e-02,7.548503028915145262e-03,3.880861713604897602e-03,3.633941061094291859e-03,5.967317666106424986e-03,1.315193846758085441e-02,4.774845370900374433e-03,2.425997065244677332e-03,2.953611412669457717e-03,4.662597715899534194e-03,5.032635608363196338e-03,1.638614432071421392e-02
3.064877698497160767e-07,3.184093380404346270e-05,2.502601436784032468e-04,6.157988987535969376e-05,1.091391284054662591e-04,2.432927063786061758e-04,2.105421529915551930e-04,4.715095414990841264e-04,3.467983937837974492e-04,2.230681929386892895e-04,2.764645563532065341e-04,2.450733507578511526e-04,1.905172684183164828e-04,4.716864257815274231e-05,1.473052302163204807e-04,3.071571380851402598e-05,1.454842630108516824e-04,1.474259543934197279e-05,2.577826632298428101e-04,2.472117940611165583e-03,4.463833426439917790e-02,7.952805336036807005e-02,5.636707497381300558e-03,1.514240538768289344e-03,3.127673438173146885e-05,8.685865647199957090e-06,2.692044340779075630e-05,3.917098148213375534e-03,2.646009699449388547e-02,9.530632019650093004e-03,2.089820880914626013e-03,1.915391822626762728e-03,3.429077935752644635e-03,1.718030088378393050e-02,1.374389453511102449e-02,5.161655303401203702e-03,1.117944760157867957e-02,1.027469216196391817e-02,1.189350585881722260e-02,7.503340011053216338e-03,4.112016006455234372e-03,3.384105981572275816e-03,6.284934096583105062e-03,1.236905222625912792e-02,4.730192422114873688e-03,2.146826618877117638e-03,2.632204918364181977e-03,5.314470662800879243e-03,7.634529631232117065e-03,1.869060160226479472e-02
3.064877698497160767e-07,3.184093380404346270e-05,2.521397241285140613e-04,6.158875750859452755e-05,1.091391284054662591e-04,2.433210233810890674e-04,2.105653431452855025e-04,4.903166782969939569e-04,3.469798238122584542e-04,2.227866268671548013e-04,2.756940582447679972e-04,2.386379845678769196e-04,1.987396713553593759e-04,4.721503020867109631e-05,1.523458507978460398e-04,3.067912992467759970e-05,1.452101450509662745e-04,1.218424133555477172e-05,1.124015212735168611e-04,5.697825670101684323e-03,6.550953665686298777e-02,9.883352416791063577e-02,4.311194558266256971e-03,1.975335832034344572e-03,4.397740895410760049e-05,1.032110769594212661e-05,2.693475792949619294e-05,3.189588172696394223e-03,2.047427650096646581e-02,4.762691381512996862e-03,3.986070157653114066e-03,2.167203277775118370e-03,3.406892004623551448e-03,1.681727030570882853e-02,1.408904432223045261e-02,4.834046603932625960e-03,1.161589870249092084e-02,1.123029107440516421e-02,1.173806279416587245e-02,7.910465505309575637e-03,3.170262122751337820e-03,3.561287432434264398e-03,5.019557051013597872e-03,1.266567419009386256e-02,4.455963732844501514e-03,1.649095939167022525e-03,2.096859056217039233e-03,4.948576481475824157e-03,7.692376435217839099e-03,2.236059489418408888e-02
3.064877698497160767e-07,3.184093380404346270e-05,2.521397241285140613e-04,6.162204089449273520e-05,1.091424359105648258e-04,2.353592260403503719e-04,2.105653431452855025e-04,4.912538748673839217e-04,3.479674137270848426e-04,2.338492780942136491e-04,2.759251153379288762e-04,2.375960658339844702e-04,1.978412379341265353e-04,4.728345627396166170e-05,1.523608713244349242e-04,2.907930257809024566e-05,1.419421332486939160e-04,1.074029321730143591e-05,1.799279914392938899e-05,9.178002304060801919e-03,1.032231092037453890e-01,1.023930499108117870e-01,1.335794137911697644e-03,3.177178818626373840e-03,9.219080892983241707e-05,1.138299342359161575e-05,2.178080902176800934e-05,2.487739253213848423e-03,1.467068059657790705e-02,1.419525710002401313e-03,6.639534840014720864e-03,2.619097947069761075e-03,3.273552180613901758e-03,1.684290994746281966e-02,1.382766732984259776e-02,3.900150543052628271e-03,1.212942724784720969e-02,1.150406840463452825e-02,1.167856808696847784e-02,8.194107533266582755e-03,3.189645135940134650e-03,4.016632818579342346e-03,4.888989814435772130e-03,1.231162057205032953e-02,4.206979650485657973e-03,1.312285382548956112e-03,1.564415028596361380e-03,4.300305115064638299e-03,7.037048238761849442e-03,2.269493689571575740e-02
3.064877698497160767e-07,3.184093380404346270e-05,2.521397241285140613e-04,6.162204089449273520e-05,1.085679391570589577e-04,2.353592260403503719e-04,2.088080040708676635e-04,4.913073725159766876e-04,3.479728851516836067e-04,2.342531360441292446e-04,2.749789841243258093e-04,2.372352332026855164e-04,1.963980787976862027e-04,5.740988845806821591e-05,1.525496137599063483e-04,2.903861290621296369e-05,1.415311007755878231e-04,8.622840671268090684e-06,4.210080553107896042e-05,1.472838918419445281e-02,1.219008795538757267e-01,9.383998481097352573e-02,7.888284945730113869e-05,4.675239969274803085e-03,1.881208877666808415e-04,1.455320642149448360e-05,1.605980557771372793e-05,1.850806481908030821e-03,5.327434231682747455e-03,2.755591813852623556e-05,9.977126217288688134e-03,2.730900428207790054e-03,3.143041061815070487e-03,1.616863748431473027e-02,1.277519702003372323e-02,2.996905949614071200e-03,1.228363825682804965e-02,1.176328049849595901e-02,1.078252437588930225e-02,8.361199845811651335e-03,2.798700684535434732e-03,4.429028539063777775e-03,4.134713424080907473e-03,1.200345587644636135e-02,3.972047293778426316e-03,1.024071602136005649e-03,1.167030315650488060e-03,3.395008240280803641e-03,6.299845479659517064e-03,2.196180353110063418e-02
