4.002769142377824346e-08,5.000000000000000000e-01
3.178287135383107440e-07,4.209058762513670504e-01
3.578564049620889610e-07,4.304753301044084157e-01
6.356574270766214881e-07,4.209058762513670504e-01
6.756851185003997050e-07,4.260008280714194795e-01
9.534861406149321262e-07,4.209058762513670504e-01
9.935138320387103432e-07,4.243775884466262638e-01
1.271314854153242976e-06,4.209058762513670504e-01
1.311342545577021193e-06,4.235387659783198533e-01
1.589143567691553614e-06,4.209058762513670504e-01
1.629171259115331831e-06,4.230264123171255108e-01
1.906972281229864252e-06,4.209058762513670504e-01
1.946999972653642681e-06,4.226809821018956970e-01
2.224800994768175314e-06,4.209058762513670504e-01
2.264828686191953743e-06,4.224323272759589742e-01
2.542629708306485952e-06,4.209058762513670504e-01
2.582657399730264381e-06,4.222447758983996491e-01
2.860458421844797014e-06,4.209058762513669949e-01
2.900486113268575443e-06,4.220982694918579692e-01
3.178287135383108076e-06,4.209058762513669949e-01
