3.477368836925236900e-04,7.382933105914350584e-04,9.800436611934028666e-04,1.438634710727382162e-03,6.207825802132659488e-04,7.921501197917953357e-04,6.635262932903116364e-04,3.934238044394408997e-04,9.412620275286190342e-04,1.991699534422453760e-03,7.853482716166900260e-03,1.989460174050900962e-02,3.196777750764739218e-02,4.672765377138331927e-02,4.272822839384506077e-02,6.179755926438992852e-02,4.125746259554004952e-02,1.144377318927675656e-02,1.100762937363421352e-02,9.178004071517647730e-03,1.639278408195304557e-02,1.916598485279843653e-02,3.600744740856074572e-02,1.918518454530556902e-02,1.339697064273756393e-02,6.096478167469516997e-04,1.896186264125569081e-03,3.192418209087968329e-04,5.770337449246141430e-05,6.504407957989147178e-06
1.163519288730835259e-03,1.874409657162286235e-03,1.198529460057722647e-03,1.271457268673829204e-03,5.676474837070976049e-04,1.615123454748549573e-03,5.118635249098884600e-03,9.840984356543958089e-03,1.399624825861136602e-02,2.395556398579161070e-02,3.943859604188273277e-03,3.708377632488745954e-03,3.370759069122072731e-04,1.111238194619542340e-03,3.948493935543948702e-04,7.657370479363777988e-04,9.930267635202207240e-04,3.147035654866175893e-03,4.207754537591341416e-03,6.163023456224444620e-03,3.829688776860801745e-03,2.310709777578209920e-03,9.612852681941158779e-04,3.164521386089513008e-04,1.148875327368242859e-04,5.580554478648949869e-05,4.485733543951503274e-05,1.570300137222786091e-05,7.707860088307574170e-06,7.935125273823704961e-06
6.243668321043913366e-06,1.191607645483764655e-03,6.967874460054285235e-03,1.438540951366221871e-02,6.611785623811564268e-03,6.569430422318652506e-03,5.969859185382488977e-04,7.600516666748431292e-04,7.780264973452731677e-04,4.356075786842924526e-04,1.607379867292207812e-04,1.924012507570002910e-04,1.152692054270851703e-04,1.755531680079636114e-04,7.764383930491963346e-05,1.035252476088018795e-04,1.000113089414968577e-04,5.483559278320563203e-05,3.959288656208981023e-05,3.734735064154374778e-05,3.988027011456503769e-05,5.501732632419996020e-05,4.594904289327554370e-05,2.773907864958984160e-05,2.250005608598365067e-05,9.086946498508420607e-06,9.900014637300005225e-06,3.713998261388906578e-06,3.872706199763262590e-06,2.291400507697716739e-06
1.985946751893376011e-06,2.790212739574772555e-06,2.764320820638135647e-06,4.112164201415433493e-06,1.526886921912179644e-05,1.158886966772447691e-04,3.672630181249655012e-04,3.802779579674462457e-04,1.655595415525392138e-04,1.326204278909213856e-04,7.626000896539760258e-05,1.359105849293870899e-04,5.254688882167177504e-05,4.056564678561470601e-05,3.083552820211568461e-05,1.752780795911810084e-05,1.987283654466077138e-05,1.104878557241245566e-05,1.234223600559216097e-05,7.763045237929880950e-06,1.005804433654313361e-05,7.357713994807214380e-06,5.371922476847490324e-06,1.436286231675431020e-05,6.634927724381964403e-06,4.753190444940428637e-06,5.363893329315899511e-06,2.571315464743698774e-06,2.107472233473567768e-06,1.551027065059547349e-06
1.192628367666935649e-06,1.088780533601463763e-06,2.399130065747446160e-06,2.008023528036149980e-06,2.531802074557826417e-06,4.493236962542546265e-06,7.122670998259718560e-06,1.220650726276853271e-05,1.228625710036871198e-05,1.500586047323552752e-05,1.386006933007353008e-05,9.471845145795313394e-06,2.010523106741451881e-05,1.942003972412921920e-05,4.623401441636734255e-06,6.183964440490228967e-06,4.004481124583557502e-06,5.462790014043183447e-06,1.815599780580275248e-06,1.649075066876765487e-06,1.907058544168099291e-06,2.812054418606358034e-06,4.111021976875735714e-06,6.967100830854893000e-06,3.273669124809829047e-06,3.969989284730339533e-06,4.240697764840395436e-06,2.416754815729192011e-06,2.925725494005877714e-06,3.518241362484823819e-06
2.299203076954068354e-06,1.419506351394525059e-06,1.059131617281970675e-06,2.519496777817237541e-06,3.773417894433965955e-06,1.835774748178034836e-06,2.992762431498784400e-06,4.647344050360650406e-06,1.383136975643145468e-06,1.814657559957225221e-06,3.476655185002365824e-06,2.494941038018945618e-06,2.149876115367019185e-06,3.299684033408657751e-06,3.788658227654618845e-06,1.758837406357572794e-06,1.619984083169588615e-06,1.505343790458968233e-06,1.003474880796754705e-06,9.214954548815932808e-07,1.487792123658610344e-06,4.155764233507237468e-06,3.600068687271785421e-06,1.008249384974945862e-06,3.594107865279009766e-06,2.311200513893413988e-06,2.194708022936863347e-06,3.249691460484185559e-06,6.271926503140807515e-06,4.804853959866852568e-06
9.642017048377812881e-07,1.493364613627622222e-06,1.634290494954174777e-06,2.792556214022044394e-06,1.944816608990737696e-06,7.866016632506934959e-07,3.819871655121243277e-06,2.706096554239826591e-06,2.904973376450402268e-06,1.456111265890971104e-06,6.002292581325129350e-07,4.341549516043262109e-07,5.191964195754360385e-07,5.068397446832757784e-07,7.686569580607568050e-07,7.796784283076218451e-07,3.471073162388189218e-07,3.363708030924666048e-07,4.859976132170926462e-07,5.033334142052268627e-07,5.619447355125857956e-06,5.613870892462917504e-06,3.662671131418307738e-06,6.476412317932335144e-06,2.635318956958506018e-06,1.596050783684598004e-06,3.775839662015891614e-06,4.236642547086341125e-06,4.547091665308505274e-06,5.426709328890396822e-06
1.927131438614587678e-06,8.791451412667723224e-07,2.334826596090301326e-06,1.215065720829978124e-06,3.927444373932688945e-06,1.714976141989416273e-06,3.001355960353771449e-06,5.288102699189687074e-06,3.345733377031249855e-06,3.070780085913920985e-06,3.533778782162202844e-06,4.345031255405389853e-07,4.114662648844195172e-07,2.335818150304338382e-07,3.014857825762032486e-07,1.993582800307320369e-07,1.049364738836712542e-07,1.579349549401469446e-07,6.736238966050887498e-07,6.607665145350924425e-06,9.295562238264156558e-06,3.575588475946034930e-06,4.586769219601295252e-06,2.671100300655221449e-06,4.121606783115564301e-06,7.937559375406258756e-06,7.606086276442842048e-06,2.322010172283385050e-06,6.184234124669517420e-06,3.734112802251778873e-06
1.306456028788289999e-06,1.122469746330771022e-06,2.128433503709681800e-06,1.013066671796845821e-06,3.215017885897657674e-06,1.152367845600203847e-06,4.004758302603587959e-06,4.120010662930928461e-06,6.044559437418500171e-06,3.516649051078665306e-06,4.241743070740941372e-06,5.839109874684705600e-06,7.728935277995224096e-07,2.028775884289709022e-07,1.277818992536660686e-07,1.102874616303781899e-07,2.139252841267948527e-07,2.829091037394822531e-06,5.507357322524004198e-06,1.089121436295147149e-05,3.942504931464556218e-06,4.583119041137105136e-06,5.898255612308757327e-06,1.036181643997273313e-05,6.181016855588186067e-06,4.652141575622342676e-06,8.808768424758605319e-06,9.977302039378577615e-06,8.897777579319114419e-06,4.388966866524576517e-06
1.719949904048235153e-06,1.610001355050068100e-06,1.067487215328084707e-06,1.570604481860645082e-06,3.587189794405801808e-06,2.644647803860958095e-06,2.619677246328378506e-06,4.593737965009822329e-06,5.569033962474387279e-06,6.272054345908215337e-06,7.417089294116386581e-06,1.146031312543543874e-05,1.900747520159942050e-05,1.425276018587037128e-05,5.517724530225361970e-06,8.686083330743885541e-06,3.124932293444465284e-05,1.042798919587925135e-05,9.665532159876232202e-06,9.839461877389826661e-06,1.278025860952318805e-05,1.828791557565995145e-05,7.338434552452205363e-06,7.145323299786413271e-06,9.943391722934511752e-06,1.733997829858679123e-05,8.113334807591705505e-06,9.162369079927171477e-06,4.795900044782122118e-06,2.005268653558961906e-06
2.956533111093780445e-06,8.194420552214853152e-06,4.022435545986608199e-06,2.354791818224659881e-06,1.046431679643989286e-06,8.969368106880325337e-07,3.775689594921257027e-06,5.775916288071384385e-06,7.903046456258690995e-06,9.067028424446113991e-06,1.011528386729615023e-05,1.323450857429863339e-05,2.835055566130551300e-05,3.897604440502803601e-05,4.828826135085706900e-05,4.507908221358489134e-05,5.373960373979212290e-05,4.570895404107083845e-05,2.920468166888933470e-05,2.639421370057367064e-05,2.101718464199011185e-05,2.170974316981270870e-05,3.489578822479253502e-05,1.953978887612815564e-05,1.636464392134926341e-05,4.150141429627745136e-06,4.149096127112224072e-06,1.637164735591607039e-06,1.630271493190322072e-06,1.863490253892823691e-06
8.743337221254561376e-06,3.386675058472951919e-06,3.710146678808143103e-06,1.883264171308978117e-06,1.046270456105740568e-05,5.516111146479299516e-06,4.377859048079617433e-06,4.177542544686238547e-06,3.250524757057925582e-06,9.857305463757238628e-06,9.170412086010816096e-06,1.115021040454033633e-05,9.924636294675520177e-06,8.119566110924984791e-06,1.075467986999549861e-05,9.405750831244661923e-06,1.601937930682276079e-05,1.851139391711993751e-05,1.746388964012622432e-05,1.304601917076981317e-05,1.351151797556695539e-05,6.648721998032064369e-06,3.237344073274166785e-06,2.484858074166162750e-06,2.677500048462213547e-06,2.694425177239522860e-06,1.664411830416499474e-06,7.580962502422330475e-07,6.347306511376364473e-07,6.439970748020031636e-07
3.450805166191697064e-06,4.065741716769133035e-06,3.785450889917249491e-06,8.643307711642628252e-06,1.449472111004307758e-05,7.220741216555512762e-06,1.329162960151826817e-05,1.735333241914692158e-05,1.114808524599312304e-05,1.847573149335416881e-05,3.028093826863324729e-05,2.077274846641452821e-05,6.885808198832983725e-06,1.476376077601105210e-05,6.010002511686905981e-06,5.055770371103063723e-06,2.225052566063568737e-06,2.325980549099863814e-06,1.423052503212144432e-06,1.070746732127709149e-06,2.019196254393573693e-06,1.472944995563384874e-06,1.580452981978442441e-06,6.698134434359216776e-07,8.679655340387204255e-07,1.245228700220515164e-06,3.556597466833286645e-07,1.681761765422034579e-07,4.657216100386068429e-07,1.601812301861740937e-07
7.540855552517173541e-06,7.702286912706046742e-06,1.628333836031355745e-06,4.254662881284580655e-06,4.485041354378172391e-06,5.032992899429361530e-06,4.138521804218619372e-06,7.096586398554488894e-06,5.251797964401684282e-06,4.197875620307072466e-06,3.027285094428388332e-06,2.247940493466444036e-06,4.750548036824197635e-06,2.710824220609037579e-06,1.560816736697062258e-06,1.634747147036339643e-06,2.096352788385177860e-06,1.104002933275913450e-06,8.545335958532330504e-07,7.089299862640651003e-07,5.051642778207748815e-07,4.232933952192128753e-07,2.680537308055180619e-07,2.281757425322668567e-07,2.107631557979413255e-07,1.814472620736694408e-07,2.208130290311497220e-07,8.334488889643970431e-08,8.556348724716174206e-08,3.652041066924559259e-08
5.883455737853279528e-08,1.866994378014998112e-07,9.286734212234781409e-07,1.100779101368387343e-06,2.579703621907918898e-06,1.454207139094553382e-06,1.940541668858186095e-06,1.287753934225195095e-06,1.101155473231868795e-06,9.996682711289784800e-07,1.538313715115903163e-06,1.378030100826469215e-06,1.632727670666053613e-06,1.073047104110049611e-06,4.701248141147315355e-07,4.172287586604224625e-07,6.372189308132210538e-07,4.989537350701805977e-07,3.626414735488806517e-07,2.467253390283118310e-07,1.671099072707118877e-07,1.196593142907519476e-07,1.263310776325792757e-07,1.245976495115516641e-07,1.039614035619884336e-07,6.339913731353400151e-08,6.299540763187713885e-08,5.730283002274349546e-08,2.782304121049622412e-08,3.018793593788400829e-08
8.204057436300146509e-09,1.063982081558352896e-08,2.151297379954112360e-08,3.943139022005184354e-08,1.017775869551864089e-07,2.326433303147027368e-07,3.323764820696970598e-07,2.175274414930852198e-07,3.443650409692681260e-07,3.607480232353090080e-07,4.920380966678387127e-07,4.436728182595982937e-07,4.369832703467323442e-07,3.071632960029711772e-07,2.310262660538301935e-07,1.562441029426330086e-07,1.688141899362365176e-07,1.977195621152022502e-07,9.216115741894036583e-08,1.326031835396944159e-07,1.053335109700773651e-07,5.188104819794596360e-08,6.559250282722212100e-08,5.873494514288873596e-08,3.237520095587990495e-08,3.728850018119552454e-08,4.324638534465373170e-08,1.059016526058780739e-08,1.726399473281167235e-08,2.366112183090452485e-08
5.113758723642795899e-09,7.224649340241852952e-09,8.454481358562055080e-09,1.224288791125086055e-08,1.155205202906007734e-08,1.217422987466599317e-08,2.623668985546047054e-08,4.133292954390261031e-08,3.846708323338036044e-08,6.543251218811073555e-08,6.698745233000724047e-08,6.399791768726692127e-08,6.077628681251269479e-08,8.785379525138211837e-08,9.908376109656143401e-08,8.117266368504965209e-08,5.219643083789054785e-08,5.262963832148914410e-08,5.466281958329827706e-08,5.348451749250033939e-08,5.437869670453584921e-08,3.442156065411895764e-08,3.388648722015214428e-08,3.200356468407605699e-08,1.432052390834095190e-08,2.321965942785798331e-08,1.362446111286558990e-08,1.720031979121912826e-08,2.256975096437598095e-08,2.351495989300720163e-08
4.127177163344008708e-09,4.865465466138813581e-09,2.687563941395798573e-09,6.712467322677169780e-09,8.094520722273216177e-09,1.423867901296880191e-08,1.009889024040031643e-08,9.819534183758482379e-09,8.596930204680872883e-09,1.042500943062712193e-08,1.202029797475960117e-08,1.078055904325139398e-08,2.003978718642877966e-08,1.363256920043833826e-08,1.499495113592645138e-08,1.365647399624396529e-08,3.581242047662137453e-08,1.558763035851506420e-08,1.805938179394997029e-08,1.424457780617482114e-08,1.345800386136116611e-08,1.149327087386044520e-08,1.098168194319244983e-08,9.515055757586361163e-09,1.353358334212142163e-08,1.718260225635661716e-08,1.859709441520150312e-08,2.816070685658025473e-08,2.405077963338885491e-08,1.115091307166188623e-08
3.665416577162369740e-09,2.635681307214541237e-09,5.921457803988463147e-09,5.701148411225382107e-09,5.553335039236601223e-09,1.056967619659568429e-08,5.540290556578762082e-09,8.608467351899907447e-09,6.426054692885618077e-09,4.957493987308777597e-09,6.905618983094242364e-09,4.495292366246427369e-09,4.083732600217282482e-09,4.162394873520942375e-09,5.701573244907130850e-09,4.503472795369090576e-09,5.890544754389308265e-09,4.626210656433574740e-09,5.145055766232546333e-09,1.513986685853971999e-08,1.005198544377838330e-08,1.039231156764567547e-08,1.731671535301175790e-08,1.627362498348367834e-08,2.187954227433601614e-08,3.448720786833830033e-08,1.671405418140764075e-08,1.898961802894300063e-08,2.249340692788918909e-08,1.781993301709981700e-08
3.818484509300339476e-09,4.404763619895727259e-09,3.490377275002744644e-09,3.894768074923238869e-09,4.202973446698236080e-09,4.982042680070994678e-09,6.996248732822956125e-09,8.462775432558840337e-09,1.285477802179382720e-08,9.452710892212082126e-09,1.182171708309834831e-08,1.736230695422726810e-08,9.601033873834820029e-09,6.188505002144093738e-09,9.254458378278521889e-09,7.441195239676467950e-09,9.315626332678913755e-09,6.272965535641151171e-09,5.515993720803499798e-09,9.500960405479948267e-09,1.357654828073782196e-08,1.956832816337371202e-08,2.832335880448782222e-08,2.638707587725444164e-08,1.737289126719201137e-08,2.565580938431325789e-08,2.326983480383971238e-08,2.211318307815739729e-08,8.174174214940564561e-09,1.544584870201115852e-08
4.876795349302925508e-09,6.157452049525137430e-09,2.812838581298384731e-09,1.799628360515632395e-09,2.876121824053010913e-09,3.186740177655666824e-09,4.252777049189071999e-09,6.523368063114024427e-09,6.830709679297346984e-09,1.144790876679768660e-08,1.020379130396608245e-08,2.110505681029243065e-08,1.654374498621006263e-08,1.804745314466036792e-08,1.669140398170431675e-08,2.918015436690619791e-08,2.428153673863339593e-08,3.048544923541132634e-08,5.742620835454405077e-08,5.273559926944866924e-08,3.330299472744449661e-08,3.096382406410747885e-08,3.247741597118984902e-08,3.702982891081663863e-08,2.626716910906027686e-08,2.148459573996876367e-08,1.780438008743321625e-08,1.234607372131197977e-08,6.688579003029693096e-09,4.862031226097829548e-09
5.081465088518412482e-09,5.674085004085066874e-09,4.704688664869766578e-09,8.746595649669312865e-09,8.565244479682699915e-09,6.546199890228045137e-09,4.989725396862050307e-09,3.174850360772524243e-09,8.343714538565797327e-09,4.417566779990949615e-09,6.831698606334154010e-09,7.020619681615441054e-09,7.490649323107018851e-09,1.446345941892737413e-08,1.289737271931190052e-08,1.616931861689413140e-08,2.021583785541994472e-08,2.225171206792640482e-08,1.231411007897662965e-08,2.121082186310198580e-08,2.363322520129394167e-08,2.430348412324987958e-08,1.424191051483555278e-08,1.064795416488011058e-08,1.016160916448636006e-08,6.976930847757580030e-09,5.337769488216967384e-09,3.565664156938215563e-09,3.229712316840348319e-09,2.615221240829824420e-09
2.184561044470200903e-08,1.422881239714144841e-08,8.626866840304481870e-09,8.779699392830597332e-09,1.063211579463926351e-08,9.853473039882785395e-09,1.078580518932424708e-08,7.309528482520006086e-09,7.604972236703360697e-09,1.140936477281953025e-08,1.421660760856918732e-08,9.583016973087104021e-09,5.148705683510189201e-09,8.857484999143861700e-09,1.385027519490579495e-08,1.232835252157794875e-08,1.143784095031275633e-08,8.220957709014393668e-09,1.125128349124658815e-08,1.591507560170160136e-08,8.412164946874853701e-09,6.972069156397682072e-09,6.240987975167654775e-09,4.709635860019375927e-09,3.191624119264865499e-09,3.722781429975252619e-09,2.615955537279341874e-09,2.341184969623068257e-09,1.907653857965636917e-09,1.496656272762591143e-09
1.220192707435986826e-08,2.470273893427900720e-08,2.696645738757577197e-08,2.206824595178799817e-08,2.981229719222840453e-08,1.936247446679297888e-08,1.552535186500212036e-08,2.235302568052136065e-08,1.478007757275287469e-08,1.195070240647208614e-08,9.491469761831252422e-09,1.618436663102882750e-08,1.526785311560434796e-08,1.427335685168484309e-08,1.675385978842993425e-08,1.157196448709556018e-08,1.398879043763425097e-08,9.974162065630894596e-09,1.045036099691878882e-08,5.085565774606545073e-09,6.561641609774856362e-09,4.310095043871965514e-09,3.804094757501658072e-09,3.425459245064421369e-09,2.257922118275333726e-09,1.639780486489526966e-09,2.586059770704756714e-09,9.597467480770870593e-10,1.684222176170525368e-09,1.130719509555706289e-09
2.391054518130239499e-09,6.601010608371655844e-09,7.290030788964921919e-09,1.387423418428744708e-08,1.555048282611751844e-08,1.878592874213966318e-08,1.714799890935069820e-08,2.249835231334246182e-08,2.604853400389091619e-08,1.864820824552615429e-08,1.448666249264000092e-08,1.373752831804465606e-08,1.333819772776215853e-08,1.560862187580062067e-08,1.220107530821157121e-08,1.037114399602000421e-08,9.968349871165128409e-09,1.000342606208354666e-08,5.327039292884055143e-09,4.069208485690963431e-09,5.259177899142459152e-09,2.046964544538057691e-09,2.646944323316108939e-09,2.406863085288683232e-09,2.434693655581967307e-09,1.303251248451574977e-09,1.006478797829365837e-09,9.545633600628187177e-10,9.128529850861230123e-10,8.803390625586071866e-10
1.328006447128136812e-09,1.501247170809363317e-09,1.822041084640377047e-09,2.886990537629633823e-09,1.739991131752115956e-09,2.250065488439875984e-09,4.589916427025289179e-09,5.970132060760473889e-09,7.239547138725516058e-09,5.466932307956357666e-09,6.749500524759877812e-09,1.135843224733073234e-08,8.352046743211459531e-09,6.174813285606216014e-09,4.252961577272140083e-09,3.956777438444757998e-09,3.988856037274782288e-09,3.702072958017586150e-09,2.866484649628732022e-09,2.302269712999440346e-09,1.628837548135165953e-09,2.083449280079501543e-09,9.541524038670253145e-10,1.420963508960641919e-09,7.324848688015546921e-10,1.268937176361285647e-09,1.072855770463794514e-09,8.023071225723766972e-10,5.098451778158209963e-10,2.714104987921090460e-10
9.893620785497581746e-11,1.650354931424062855e-10,2.279938813880021886e-10,1.689821430086479896e-10,3.398836006404163398e-10,4.818612549746265817e-10,9.978032508033344529e-10,8.865316422073454272e-10,1.174924454666039895e-09,2.066998686384616212e-09,1.931525599777914508e-09,2.199686923758286232e-09,1.741521324680046341e-09,1.929670735123891889e-09,2.274533093479110815e-09,1.930242855067553096e-09,2.331088180893281671e-09,1.567222862502583672e-09,1.174566336182768723e-09,1.500499050492252955e-09,1.222479555760616235e-09,1.132783555326395240e-09,7.134718996317409531e-10,4.646887828319605869e-10,3.275974450783002739e-10,5.631786444679743617e-10,4.708157066812544482e-10,1.488939619171123814e-10,1.662334144617189028e-10,9.213534151260061709e-11
2.109120084211976547e-11,3.231122849621920721e-11,4.096300083142709270e-11,8.337429953149974454e-11,7.144592618403338835e-11,1.136172136415873825e-10,1.334970773721951030e-10,2.632044904885271056e-10,2.035503165728915782e-10,3.086986570673277176e-10,4.389467835450511527e-10,4.091721215845593596e-10,3.956391429285775744e-10,4.629158765620725479e-10,7.342818257859909826e-10,5.959892803091815268e-10,3.413761012289113321e-10,5.557612163312857638e-10,7.818033108013495089e-10,4.723866472981239512e-10,7.536230482408350630e-10,5.790780578738580412e-10,7.796232280338447869e-10,5.024525972817437401e-10,2.804333612000667653e-10,2.985234845248975277e-10,2.520168910779548139e-10,4.660358089606485155e-10,9.832749444687693198e-11,3.043859056929475294e-10
