# layer number, internal velocity Dix[/c], epsilon_r, error [%],         internal velocity non Dix [/c], epsilon_r non Dix, error non Dix [%]
1,0.516728134014497,3.745206634340025,-6.369834141499364,0.520920238223597,3.685170101675118,-7.870747458122052
2,0.389676565996669,6.585540443808162,9.759007396802694,0.396956521739130,6.346205293143101,5.770088219051686
3,0.317616120497685,9.912767644726403,10.141862719182251,0.326926829268293,9.356186606687327,3.957628963192524
