# layer number, internal velocity Dix[/c], epsilon_r, error [%],         internal velocity non Dix [/c], epsilon_r non Dix, error non Dix [%]
1,0.494002789626542,4.097709788970001,2.442744724250034,0.499363414674705,4.010204849839621,0.255121245990519
2,0.380683271350896,6.900370575456839,15.006176257613987,0.392469135802469,6.492156523014311,8.202608716905175
3,0.313939484614472,10.146309787130422,12.736775412560242,0.322600000000000,9.608846903779694,6.764965597552160
4,0.360000000000000,7.716049382716049,28.600823045267482,0.359999999999999,7.716049382716081,28.600823045268015
5,0.281653282296819,12.605798667386997,40.064429637633303,0.287142857142857,12.128412663052890,34.760140700587669
