# layer number, internal velocity Dix[/c], epsilon_r, error [%],         internal velocity non Dix [/c], epsilon_r non Dix, error non Dix [%]
1,0.495533442942358,4.072434053873524,1.810851346838094,0.500366485479674,3.994142672987540,-0.146433175311500
2,0.404134878474996,6.122761365375786,2.046022756263103,0.408131578947368,6.003432075641617,0.057201260693610
3,0.315907228548478,10.020303434500061,11.336704827778457,0.325606557377049,9.432215506205385,4.802394513393161
4,0.423074688668788,5.586835871177293,-6.886068813711788,0.424924924924925,5.538288653872567,-7.695189102123878
