6.671281903963040853e-09,1.000000000000000000e+00
4.669897332774128184e-08,5.976143046671968939e-01
3.244999954422737625e-07,4.405430742828299051e-01
3.645276868660520325e-07,4.474581604063249118e-01
6.423287089805845595e-07,4.309383091685760059e-01
6.823564004043627765e-07,4.352921638076716060e-01
9.601574225188951977e-07,4.276434606598615851e-01
1.000185113942673415e-06,4.307727169766989439e-01
1.277986136057205836e-06,4.259778132454145605e-01
1.318013827480984053e-06,4.284141980902336222e-01
1.595814849595516474e-06,4.249724938827810217e-01
1.635842541019294691e-06,4.269657369694743188e-01
1.913643563133827324e-06,4.242997861947038207e-01
1.953671254557605753e-06,4.259857731568865158e-01
2.231472276672138386e-06,4.238180512517769616e-01
2.271499968095916391e-06,4.252786441318386346e-01
2.549300990210449024e-06,4.234560747849715479e-01
2.589328681634227452e-06,4.247443298472695639e-01
2.867129703748760085e-06,4.231741360967809507e-01
2.907157395172538514e-06,4.243263765259479570e-01
3.184958417287071147e-06,4.229483316152455319e-01
