# layer number, internal velocity Dix[/c], epsilon_r, error [%],         internal velocity non Dix [/c], epsilon_r non Dix, error non Dix [%]
1,0.495619438936514,4.071020942907817,1.775523572695414,0.500422932617049,3.993241654310066,-0.168958642248351
2,0.595590943037729,2.819056824131128,-53.015719597814538,0.597619047619048,2.799955556261012,-53.334074062316461
