# layer number, internal velocity Dix[/c], epsilon_r, error [%],         internal velocity non Dix [/c], epsilon_r non Dix, error non Dix [%]
1,0.495619438936514,4.071020942907817,1.775523572695414,0.500422932617049,3.993241654310066,-0.168958642248351
2,0.596271020958408,2.812629931274000,-53.122834478766677,0.598369565217391,2.792936154977600,-53.451064083706669
