# layer number, internal velocity Dix[/c], epsilon_r, error [%],         internal velocity non Dix [/c], epsilon_r non Dix, error non Dix [%]
1,0.506265857766737,3.901599799937214,-2.460005001569654,0.510727051802823,3.833736646777522,-4.156583830561944
2,0.397052973581344,6.343122435759017,5.718707262650277,0.402553191489362,6.170970236312685,2.849503938544744
3,0.458875794822402,4.749082350959525,-47.232418322671940,0.459064039408867,4.745188315830772,-47.275685379658086
