# layer number, internal velocity Dix[/c], epsilon_r, error [%],         internal velocity non Dix [/c], epsilon_r non Dix, error non Dix [%]
1,0.503678990022938,3.941779522425194,-1.455511939370147,0.509008240125346,3.859671774786585,-3.508205630335370
2,0.327566787083184,9.319664492078282,55.327741534638029,0.353571428571429,7.999183756759506,33.319729279325102
3,0.319852644643927,9.774625073309688,8.606945258996529,0.326714285714286,9.368363876430132,4.092931960334805
4,0.117919116485779,71.917000707381106,1098.616678456351792,0.197049180327869,25.754358376637928,329.239306277298795
5,0.418871863056574,5.699511354304716,-36.672096063280939,0.422539229671897,5.601004576993936,-37.766615811178490
