5.213194422890600997e-04,7.067884471188604599e-04,6.930014451522192864e-04,6.268979146679258844e-04,6.996116130098757645e-04,5.420868344244197511e-04,6.796084648143074346e-04,6.036460216472596145e-04,5.318021013211842460e-04,7.592707170158837730e-04,4.910194640756664342e-01,4.918120257665462569e-01,4.916762542521483370e-01,4.914210401328375499e-01,9.811245161415647065e-01,4.921859339211338558e-01,5.105168059324424190e-01,5.264237032931212701e-01,9.842236001606107232e-01,5.047162674177226860e-01,5.212283885498090186e-01,5.270137981120629478e-01,9.930274342670976084e-01,5.094786017660054567e-01,5.213754653627492575e-01,5.268978767314118627e-01,9.954991906066525953e-01,5.093389813590838422e-01,5.211889390493549268e-01,5.269942350456032765e-01,9.962891682732032406e-01,5.098949805141600455e-01,5.212416293984218907e-01,5.271265516698818709e-01,9.964363285933903747e-01,5.099344518580095631e-01,5.213483649857743041e-01,5.281987164311424676e-01,9.992520756542975224e-01,5.105305986740902302e-01,5.221472343664066429e-01,5.276123754971048241e-01,1.000000000000000000e+00,5.098558950944016566e-01,5.212884883296104999e-01,5.270388527573410808e-01,9.977997073378565007e-01,5.100269964574515313e-01,5.213501655163889081e-01,5.269862646201343148e-01,9.977050164501670704e-01,5.098505686813541438e-01,5.211022823450803809e-01,5.267829519776480174e-01,9.977467890618333390e-01,5.098398642986374796e-01,5.209509679040082997e-01,5.269989364558076428e-01,9.981349483420481894e-01,5.112839573542022897e-01,5.218923949731814060e-01,5.275160200967753399e-01,9.978155183426959951e-01,5.096423741986988443e-01,5.207383868685467876e-01,5.263351973194114741e-01,9.970392450961192976e-01,5.087493103205422695e-01,5.206066122299777277e-01,5.261535509985383330e-01,9.967332822624915822e-01,5.089875731667654613e-01,5.210958817363545714e-01,5.268387755880702406e-01,9.961634617670063196e-01,5.085701464086921364e-01,5.204461482603149891e-01,5.331501036223504908e-01,9.969547219062617760e-01,5.110513101860503227e-01,5.196897911466005215e-01,5.249925025468161754e-01,9.933046593505617805e-01,5.066492452469465446e-01,5.185779374839879496e-01,5.241791628511450751e-01,9.904590043127150523e-01,5.042823009245975818e-01,5.157811854720686373e-01,5.211217837710165890e-01,4.910667442262670046e-01,7.263287566474693323e-04,9.442567291473793903e-04,1.092529207002536709e-03,3.919581555525452677e-04,5.840895671558794279e-04,6.434826924542273296e-04,5.814105088223866548e-04,7.711110980921972308e-04,4.954745221007993139e-04
5.034627234655261871e-04,7.453184656572081276e-04,6.637007913084050099e-04,6.350466082139436235e-04,6.936016973016435796e-04,5.500437571512526705e-04,6.246539222790646129e-04,5.922308177547016411e-04,5.711219829851513479e-04,6.773798717505545358e-04,4.353233224297402282e-02,1.017304796293705127e-01,7.332651776228059359e-02,1.042021399930403575e-01,8.730154642746261462e-02,1.097053947409902530e-01,1.324672943520230073e-01,1.111619224688069618e-01,9.378926930423056585e-02,1.396308898228705575e-01,1.406823347791298640e-01,1.127369886681571787e-01,9.510638269689949964e-02,1.425815069747941033e-01,1.414767765050390924e-01,1.131213358036691902e-01,9.465499445152786295e-02,1.422302786270038255e-01,1.411051364533535413e-01,1.129241901020694577e-01,9.477602647618449394e-02,1.430609782078191283e-01,1.414518837181368838e-01,1.129222913270600259e-01,9.501074231944153792e-02,1.427498803957691353e-01,1.419116995629818301e-01,1.142295989298728609e-01,9.487105524844287319e-02,1.429683698363584388e-01,1.422001274744671973e-01,1.134946060553519709e-01,9.521612163013776220e-02,1.424377557001166861e-01,1.412953104276860605e-01,1.127415041872114609e-01,9.487817968038386729e-02,1.428487646510742670e-01,1.413726214716348184e-01,1.127074648861561834e-01,9.489914194220895605e-02,1.426636022946964899e-01,1.411297042709123151e-01,1.125615646952682070e-01,9.507950867693841512e-02,1.427893127204166723e-01,1.410820091011809052e-01,1.129139949140902655e-01,9.528615098624357294e-02,1.427505421601467928e-01,1.423304774254032790e-01,1.131196090464695603e-01,9.496118451120294512e-02,1.426359967421941266e-01,1.410621245929696843e-01,1.123498704943953208e-01,9.505256307327750176e-02,1.420015536314250537e-01,1.410251655604594645e-01,1.123086542682431993e-01,9.510964501692284467e-02,1.424830023488791730e-01,1.417108129706371455e-01,1.133252711714800437e-01,9.520488229133852731e-02,1.423579628056258206e-01,1.421471719086107033e-01,1.160158981186236310e-01,9.564001703692247280e-02,1.422265271237716788e-01,1.409895011326509073e-01,1.121411590451618645e-01,9.449781857666918194e-02,1.415689890376292392e-01,1.402847181834722401e-01,1.118155703022869624e-01,9.450236471133073579e-02,1.403671388007065868e-01,1.389501805158598058e-01,1.069850308410485451e-01,4.452487671912257194e-02,3.872156439283922901e-03,1.130702563142619958e-02,5.140747223926309551e-04,4.216137693213079830e-04,5.377733122467955474e-04,6.113728535238013330e-04,5.332684062509586995e-04,7.486417442916365461e-04,4.918026181552140330e-04
5.441763651115339448e-04,8.264186886585751400e-04,5.394731811974309236e-04,6.412196729347995191e-04,7.730695931639622103e-04,5.548125288757910483e-04,4.533033663320501505e-04,4.544321771058714744e-04,6.948010304927935022e-04,7.540179897886726277e-04,3.609106001433446190e-04,1.074351268995208135e-03,7.357159598997513317e-03,1.193630247447824942e-02,2.815093224796425680e-03,1.441753790450629909e-02,1.846505845665517495e-02,1.265629902705452288e-02,6.681826396264367758e-03,2.136672073757762622e-02,2.006832785981549350e-02,1.672313743516147880e-02,7.279680367007015235e-03,2.142664345261169681e-02,2.048985272781565434e-02,1.659818933641204683e-02,6.709859323332147824e-03,2.138858080740575415e-02,2.015388208641312462e-02,1.656428551437285832e-02,6.989559761921124506e-03,2.197642009933860330e-02,2.036182362605024054e-02,1.655595655564512034e-02,7.201503558388869589e-03,2.126215149366427609e-02,2.040047932094668851e-02,1.709227890679892656e-02,6.630055501992052243e-03,2.140614046183873798e-02,2.001443518265939858e-02,1.656514386332093997e-02,6.602818391440942042e-03,2.112065562625545581e-02,2.022356927165284285e-02,1.655788071984551357e-02,6.435047855086113190e-03,2.157843242924799981e-02,2.035512675229877305e-02,1.661124243332667838e-02,6.576643641716794358e-03,2.144287381682343299e-02,2.012649810506531717e-02,1.644185566002345084e-02,6.614183564689628432e-03,2.159702719818544503e-02,2.014796588319794565e-02,1.703681626943531063e-02,6.706407391069447825e-03,2.243839775097881961e-02,2.109979463754128176e-02,1.665224912254960332e-02,6.605659970660811113e-03,2.145896354710259343e-02,2.024729649968684195e-02,1.645360222760588326e-02,6.772185808351337266e-03,2.108892193334014481e-02,2.018957269876645380e-02,1.649406811717774035e-02,7.059796031392427847e-03,2.173399041446895733e-02,2.091622025016229638e-02,1.740364846712607813e-02,7.384013361360103334e-03,2.152690598462597693e-02,2.084839103074981326e-02,1.675402662739766332e-02,7.019732045748843831e-03,2.130915187186676121e-02,2.039054388859022973e-02,1.645430416086042166e-02,6.542696534278494465e-03,2.128027299565046770e-02,1.984057844682417596e-02,1.659369487218509756e-02,6.614993595307568433e-03,2.053747498916956571e-02,2.001877010309976307e-02,1.506210839946211730e-02,3.757164353443480983e-03,1.650895249199494166e-02,5.391818348251921703e-03,4.914600633123881969e-04,5.502728702358370381e-04,4.122137335157057816e-04,4.874349752708025075e-04,3.804169200008506867e-04,6.099000580579753365e-04,5.451491759105584530e-04
8.524106568864573980e-04,9.101268774380363250e-04,4.398159820026408006e-04,6.853354844113846182e-04,9.482698819075694981e-04,5.881938451646259855e-04,3.846748263795946878e-04,4.398626982939035602e-04,7.835783616091972822e-04,6.626140199915087287e-04,4.918408143211397150e-04,8.164042600121611737e-04,1.045989125469043565e-03,6.540153763379100323e-04,1.632530370948956323e-03,1.624740323093176080e-03,7.593788585904103633e-04,1.854238666539909661e-03,1.976062533525909000e-03,1.642649909874724324e-03,1.091734657834913516e-03,2.516678641720716120e-03,1.979327597130873737e-03,1.797505464089762736e-03,1.370441247655519159e-03,2.179660526705610047e-03,1.765491693384862006e-03,1.762343579197410285e-03,9.654098268348126118e-04,2.036299857557894583e-03,2.174012735427170023e-03,1.705201859724323355e-03,1.340959716673049539e-03,2.054174283475078671e-03,1.917608468951094436e-03,1.868877435823962548e-03,9.642570954918152411e-04,2.033656052360686105e-03,1.843639893479895320e-03,1.608024518606729607e-03,7.664293842692560671e-04,2.092062661638902955e-03,1.622419627316336625e-03,1.495074911673887957e-03,1.164975716494900254e-03,2.110530629277442005e-03,1.545033062400444530e-03,1.761734284055413349e-03,1.299112727524802174e-03,2.061252076382822339e-03,1.784058911472185963e-03,1.784396469731481952e-03,1.059766446117463463e-03,2.014221502273134609e-03,1.549659852255175392e-03,1.821936057781536411e-03,1.106243022629782623e-03,2.371573231980782324e-03,2.007142268459953874e-03,1.686963235135460672e-03,1.372882734400679991e-03,2.067875341807612864e-03,1.905965384266419598e-03,1.735161319777230558e-03,1.222399419690329029e-03,2.263364559836154779e-03,1.775328912762428853e-03,1.741396022623150188e-03,1.071247434096582463e-03,2.082450826802498007e-03,2.091854235692520384e-03,2.149060861074942631e-03,1.655275620896391265e-03,2.259431608369374955e-03,1.790620932877394402e-03,1.869145554786232587e-03,1.032678871918831821e-03,2.180874480627659380e-03,1.966497348041779201e-03,1.555816956589818221e-03,1.204771668835179829e-03,2.100844672874659785e-03,1.693615132321520588e-03,1.786722582813532814e-03,8.194545344640925084e-04,2.338658875266111294e-03,1.837645877658051867e-03,1.395676380234237967e-03,1.081325090316275026e-03,1.969325146598723680e-03,1.370099560017688746e-03,8.390086934456409979e-04,4.966722716791940927e-04,5.335184529740021357e-04,7.718809782634650967e-04,3.336411709307464174e-04,4.623337801423289318e-04,3.614992134175844837e-04,3.487886055784225267e-04,5.056744030749621985e-04
9.382243080871438849e-04,7.387943915324031528e-04,7.960779664923408726e-04,5.763481136163731101e-04,8.213862693099027333e-04,5.881384745989560407e-04,6.698499265808720640e-04,4.905858053515720855e-04,5.865936896953617479e-04,4.912079398252028111e-04,9.799156864590168395e-04,7.868451024338221590e-04,5.530666501864134506e-04,5.042374042962783579e-04,8.900723947928781835e-04,4.135253108063760607e-04,5.215047903634461310e-04,4.020931721209300988e-04,2.825552838060552976e-04,7.521940147606575146e-04,6.787504176116279956e-04,9.178408654124814306e-04,5.634065904578730447e-04,8.610760002043029446e-04,1.016709258792048744e-03,6.168629429264230624e-04,4.248081891139191208e-04,7.041706909637057959e-04,5.190572365138744178e-04,6.121549406534748791e-04,8.952789869849038561e-04,3.504015757918577914e-04,1.133798513271359974e-03,8.733642588032877827e-04,6.492865762855730850e-04,7.211944530349270440e-04,3.131474820012878431e-04,3.552974430148901500e-04,5.298493976692636095e-04,2.945002596389231027e-04,6.026894334657628520e-04,4.763746210882248530e-04,3.440303091909433539e-04,6.003939645892967386e-04,4.758458803324873768e-04,6.136482555148425238e-04,5.831533102993824262e-04,3.124747897022098512e-04,7.786437383099261951e-04,2.124553662644007644e-04,8.827775295922411086e-04,4.624683643594506015e-04,5.060994562102390541e-04,8.657838554932325301e-04,5.513877202928733857e-04,3.379403114740636704e-04,7.650815483562581083e-04,6.443879530544452134e-04,7.531867977536070785e-04,7.352651410421528122e-04,9.865762269272797778e-04,5.903833623082861172e-04,9.249372359275026025e-04,5.813442706190126820e-04,6.590446793910877815e-04,8.057163211842243399e-04,3.580966428050830013e-04,7.364134098596960935e-04,4.779058358312140683e-04,5.267777983937302257e-04,5.160178839752304876e-04,8.884547712285992141e-04,1.124966843183329178e-03,7.375137226730535314e-04,5.518211353973723242e-04,6.340055560527456087e-04,7.161607798559686214e-04,4.517615854050105050e-04,6.261399297426003489e-04,5.114288970654843648e-04,4.011747066585528727e-04,4.911656997198765541e-04,4.460837878759346914e-04,4.682827983787526895e-04,4.513098781000375592e-04,6.145339674352105069e-04,6.287226865688980496e-04,6.832423408664273440e-04,5.145000208077872257e-04,5.294572853225223323e-04,4.118312625908723129e-04,3.952226117471207656e-04,4.137860485913097126e-04,3.534875592680400132e-04,5.025952985827583392e-04,4.440711028013911901e-04,5.833349688331335332e-04,6.658283405650513480e-04,5.550381356296069319e-04,4.377638732568958613e-04
6.242093933895621633e-04,6.315234847725921226e-04,1.162636474149335557e-03,5.918618762044567045e-04,6.170677726622368240e-04,5.850115384284673660e-04,7.322922976818982844e-04,4.237252312742741047e-04,4.760578336723914820e-04,5.130023266559910261e-04,8.013202727273823498e-04,5.674344065171232562e-04,6.203430653976974365e-04,8.776745713988717400e-04,4.601433211550947484e-04,4.869309824303007955e-04,5.306694345013171932e-04,4.062310303185535563e-04,4.236663074692083026e-04,7.981588617462235169e-04,5.790938916383993242e-04,6.606082415353737615e-04,9.929492262980702585e-04,9.768940387661149537e-04,6.683012758701016619e-04,7.653092836479637737e-04,3.700002374868490828e-04,5.621222002491052441e-04,5.920906122302145276e-04,5.489294264570869584e-04,5.820855698127900320e-04,7.056918536415596101e-04,8.883759358995034624e-04,1.239255797952010327e-03,7.606443646403662859e-04,6.708359175510611146e-04,5.738986409302126437e-04,3.277671833129759313e-04,3.801486620786216023e-04,3.329645103386039422e-04,4.174408096079515224e-04,3.990279126338056449e-04,2.880422267665503798e-04,5.317271148690259257e-04,6.531922820877398075e-04,4.070780353974671919e-04,7.366444822791051641e-04,8.382426975079134085e-04,5.307689891963365348e-04,4.422039556291556227e-04,9.459128082762436034e-04,3.859637578951879240e-04,4.668901380170808069e-04,6.417259318782889436e-04,7.272686264373117359e-04,4.206641685281959113e-04,5.171675935667386379e-04,5.671154665976980676e-04,5.855457078564434148e-04,9.081290388724687530e-04,6.252790719873876912e-04,4.846516516087114382e-04,6.467636154482393155e-04,5.682032797932553853e-04,3.166608734404960574e-04,5.116941029124197262e-04,3.246506694191173643e-04,4.428549472290044470e-04,4.393915397771479682e-04,5.849821267872495944e-04,8.427264570982340684e-04,8.390884182472429240e-04,7.043481966919665736e-04,8.027808222904524258e-04,7.313886916714709913e-04,5.954691652838822302e-04,7.817176039323822092e-04,4.657307943706390663e-04,5.333059250253599981e-04,4.970015429717860840e-04,5.918280868814320339e-04,4.098651437615846477e-04,6.656967815163297502e-04,6.699208766392620055e-04,5.683918477703979498e-04,5.244620019085252660e-04,3.567810619928716903e-04,6.404607320306240827e-04,3.931782797023968185e-04,5.964293782513318317e-04,5.064397648628201276e-04,4.271395338833909377e-04,3.799557054346444727e-04,4.773786635923356857e-04,4.504213104240514299e-04,4.641737159674396481e-04,5.177871686202606795e-04,6.128248317172523474e-04,6.830882370748443374e-04,6.498561386054085972e-04
4.859525476421253857e-04,7.195155359905193275e-04,5.866126934611035635e-04,1.050581769701155544e-03,7.583665030667233794e-04,6.794651665424207782e-04,4.325584909467699332e-04,7.205820298199182294e-04,5.146994043235892302e-04,5.531475372835830025e-04,4.803560364346930785e-04,7.011855587331704102e-04,7.360442791412694953e-04,7.136062484207361147e-04,9.377646063085871061e-04,7.603788544532855001e-04,5.496806551705482212e-04,6.266868080350797071e-04,4.366414776705312582e-04,3.629276678274016995e-04,6.368677384674777597e-04,9.005612361133717193e-04,8.126014146024483284e-04,1.031999492590684195e-03,6.490938228509868929e-04,5.309306519622042624e-04,4.913958947628140192e-04,2.892212290597322697e-04,4.720958440177872592e-04,4.098630967160477707e-04,5.127149227892440495e-04,9.136796550304147066e-04,5.424489149461823563e-04,7.576788363980431831e-04,3.292187877139094994e-04,7.042754366647028521e-04,5.472833941170028929e-04,3.012945476649759430e-04,3.069533224857372245e-04,3.542915978433050397e-04,3.606624187471723915e-04,4.105931361071141357e-04,4.376101103219455415e-04,6.692975735558108225e-04,4.412760645916881126e-04,5.405498536219568431e-04,4.044202633847143280e-04,4.115873987124575150e-04,4.684734841551501197e-04,4.844171391891548381e-04,4.948070463115490994e-04,3.616120358947175163e-04,4.429722467529176593e-04,4.897695130773022489e-04,3.330802645868089808e-04,4.724564804394698419e-04,7.446579110578712031e-04,7.874449848557514130e-04,3.193502598697804088e-04,6.011300688257967999e-04,4.357310998021260559e-04,6.686935435319844379e-04,5.013705580350707406e-04,6.090565219778102226e-04,7.231952276935315000e-04,3.608924258172130600e-04,4.340405216002976877e-04,5.151992771400159448e-04,3.878870630112419573e-04,6.646603709787218860e-04,6.445201428190847808e-04,1.170996793421978394e-03,8.523142708176962429e-04,7.292384238467044784e-04,8.953250857824926381e-04,4.893573202405381321e-04,3.993799946672088401e-04,5.433858681133247855e-04,4.237059667797175031e-04,4.214218073708180987e-04,6.289666229433535935e-04,5.251420858636862048e-04,5.966817891894661118e-04,5.905646233496717043e-04,5.455815732295334541e-04,5.722685791436200138e-04,5.357133035163751719e-04,5.342238781665685542e-04,4.612889404829934774e-04,4.605515756322227849e-04,4.588786584718447786e-04,4.948753114421048337e-04,4.087286632578023796e-04,5.449069623120472716e-04,6.192280155390842214e-04,4.632757283629561286e-04,7.213223986294604309e-04,4.916730965480707333e-04,5.976297963491194803e-04,6.639181362497984396e-04
7.785778922166925863e-04,8.723483450351612531e-04,7.135688895139812808e-04,7.028940274088515787e-04,6.480448544367653366e-04,7.826373841065494994e-04,7.964322320583740568e-04,5.194262276012995934e-04,6.379611842209568888e-04,7.132490738125826747e-04,6.553237284278763675e-04,4.864830185644189475e-04,8.020056936279308657e-04,8.714524570372182829e-04,8.064209039632232526e-04,4.727415280574269875e-04,4.312520416533798255e-04,6.293983940273415508e-04,4.211631714184880257e-04,5.367567324566254036e-04,4.683614821132292051e-04,4.413333203321258670e-04,7.244564802971585485e-04,9.223078741485807005e-04,9.727897985148160637e-04,6.778250362229986227e-04,6.367042470302521377e-04,3.426398308551851049e-04,4.226097316451707235e-04,5.243577140319750744e-04,5.838341014018993361e-04,6.726684167190987535e-04,1.128322174454050343e-03,5.903009740733590645e-04,6.750627260168222182e-04,6.114773012613743813e-04,7.643779275310347288e-04,3.601526194108432312e-04,4.351669938088847554e-04,4.589820507879381227e-04,3.173861304017889899e-04,3.793610844856341890e-04,3.297754841846249900e-04,5.804668926247572806e-04,4.056116883415179027e-04,6.232389622883514587e-04,4.957104568529881747e-04,6.496731040023760728e-04,5.518415458045689307e-04,4.239017304349044211e-04,8.538701762535263768e-04,6.151022229862434772e-04,6.567280308062442519e-04,4.905861854085891930e-04,5.311678593243946605e-04,6.590014613824671588e-04,6.527812304043443224e-04,4.240081165568866705e-04,9.887140795109665165e-04,7.687556916195507819e-04,6.650708802484560757e-04,7.299554481090599631e-04,5.132288308891778950e-04,6.496634845526342130e-04,4.470516388313304588e-04,6.045644662690265701e-04,4.443430182324102488e-04,6.176896329211326465e-04,4.644231030318464503e-04,8.748076340565879563e-04,7.412338649670684523e-04,8.366007302640472102e-04,1.024819525971149611e-03,8.027734801303617988e-04,5.990993658235743051e-04,4.388872691309543940e-04,5.237719847235104394e-04,4.091485993328624932e-04,5.078526029176964971e-04,5.406362131327207199e-04,6.395233661425633398e-04,6.555153401990270043e-04,5.418606429141566106e-04,4.331339103515003341e-04,5.453504647319442266e-04,4.832064040514379459e-04,6.058830348370155281e-04,6.843954583876133172e-04,4.926669017580107132e-04,4.526628863999213959e-04,4.924956213440501249e-04,4.128203632239587717e-04,4.618783694363436435e-04,5.230776949088173852e-04,3.939612201159680056e-04,4.863009503807438861e-04,7.434103554414205582e-04,3.431975319577230434e-04,7.600028182526386792e-04,4.674195702502817874e-04
5.528910520677276412e-04,7.215564227360917252e-04,6.602750904682874733e-04,8.614348563364990045e-04,6.246882584193557721e-04,6.883933110219152881e-04,4.078422421905733715e-04,9.495392359762053766e-04,5.664252845707265331e-04,7.101974481404713232e-04,5.087768809503668633e-04,7.825221287803244170e-04,7.799591826330488659e-04,7.252130161485549837e-04,6.312007976063470187e-04,8.417068694270993332e-04,5.539814821567154261e-04,5.010660477142157062e-04,5.901280547019340482e-04,5.177471282705288979e-04,6.997385752426013702e-04,6.529235425966088344e-04,7.345741129839016307e-04,8.435639954934637860e-04,1.087992099620674856e-03,9.635121799458597810e-04,8.380190460300003009e-04,5.656302932855256571e-04,5.191778817411569829e-04,6.878462543824279780e-04,6.190245686582657950e-04,5.888961004918177693e-04,1.107900154269189424e-03,6.687360451999149530e-04,6.284010424350356316e-04,5.464369179071934752e-04,5.910346904544908292e-04,4.829940198440945656e-04,3.237132684766819081e-04,2.897292859979491903e-04,3.849336935006247200e-04,5.400069854815976863e-04,3.701730427393561704e-04,6.768460687846714714e-04,4.874353682385582824e-04,8.571930081584864906e-04,7.159144339601475511e-04,5.040291330486434138e-04,6.754297151369112375e-04,7.575828863049242261e-04,4.452290193556139022e-04,5.153702610576599936e-04,5.081388592066866938e-04,5.527872657130576814e-04,5.931774078353963843e-04,6.581396435532470106e-04,5.359715757452144114e-04,6.674145067988352829e-04,5.460533966578207500e-04,5.860811313871988788e-04,6.649419149285110478e-04,7.106471051707805194e-04,6.908112253409350902e-04,5.315169193594259343e-04,5.216411051988942889e-04,5.055434696623865723e-04,3.257678018217846682e-04,5.153560664145335037e-04,5.974666209273657869e-04,4.925420964061501001e-04,1.009254990054157157e-03,1.008593335916230065e-03,9.172610746196614142e-04,8.614176102257381680e-04,5.383605223094270345e-04,7.893101137794155666e-04,4.648274206873182195e-04,6.447367476937321523e-04,5.328137466344426768e-04,5.724024935195949409e-04,5.730301227547517648e-04,3.943599434962457000e-04,4.796759491341920758e-04,6.304333577054817847e-04,6.396625968307925129e-04,6.732798482004092580e-04,6.659467110369056203e-04,5.880959444205862904e-04,6.741231188973000965e-04,4.327319206615121974e-04,5.754241836437818747e-04,4.723209030016617036e-04,4.198420273988162578e-04,4.682639139412093465e-04,5.323004607009937210e-04,6.571556992636212692e-04,6.718164011070479596e-04,7.720282284951443703e-04,5.685595728435072780e-04,6.305548982364417906e-04
1.099674033644454114e-03,8.340499993707698508e-04,9.535271504025701929e-04,6.931825013582629345e-04,8.914270676105387784e-04,9.567902714450799611e-04,7.407954018648014571e-04,4.622904588437175993e-04,6.648152634109822864e-04,5.723691929146458275e-04,6.218115036268370656e-04,5.817284616697088618e-04,7.423530143366030435e-04,7.866935571048184247e-04,9.032160495070350615e-04,7.073683650365003702e-04,6.670632831454433639e-04,4.856384989407517118e-04,6.379186881393268931e-04,4.958281829786241384e-04,6.678239485804701465e-04,7.602228982990490375e-04,9.034362707279643264e-04,8.034473783936412839e-04,8.715705952988801828e-04,9.273885130400267131e-04,5.939097531250416007e-04,6.162681595299854698e-04,5.881671445243040995e-04,5.986466307398361072e-04,6.531463761585631304e-04,1.043932717917178199e-03,4.923590818959901454e-04,1.108764263743034504e-03,5.727508053703350005e-04,6.132033334414015418e-04,3.915557911699513042e-04,3.718696081449077910e-04,3.667680660393022912e-04,3.617665209129060908e-04,4.794405581974154587e-04,3.248831330081358498e-04,5.884093354681062260e-04,5.177490465034118722e-04,6.959119547303516465e-04,5.643530922683640330e-04,7.336695725905858926e-04,4.995095344946868772e-04,5.080272008743338561e-04,4.464780880577828978e-04,4.696529060623846614e-04,8.161024588420130775e-04,5.986082892301445397e-04,5.580017482497382376e-04,5.651398941275041169e-04,4.923726895755934935e-04,5.955042099744172574e-04,4.546887644240905631e-04,1.002205748799231541e-03,8.742797998093046648e-04,5.324053500367485108e-04,6.786415203774244292e-04,5.437710903009859492e-04,4.456023560109805362e-04,6.864604272045708288e-04,3.012162579161972264e-04,6.129028580828824397e-04,4.868433399276224415e-04,5.919962804577262854e-04,8.331000186605202074e-04,9.118632845806460023e-04,1.547919883211490736e-03,9.575462123950176808e-04,6.659131442144400510e-04,7.143701179782212468e-04,5.337269432318943836e-04,5.276038803626543821e-04,6.072172877149186864e-04,6.771756777616865300e-04,6.517264395316811664e-04,5.458895429984786775e-04,6.102981988995931969e-04,6.193761061606069306e-04,3.524191736430860498e-04,7.831739123817594087e-04,4.565738755446606921e-04,6.441338667041256443e-04,5.078840480400892725e-04,4.506985721687127187e-04,5.853682209994257469e-04,4.955144767894724455e-04,5.566112550497301836e-04,5.414150166819733543e-04,7.134220528328428243e-04,4.413545096800579001e-04,6.686090562519266412e-04,4.342883360681747671e-04,6.497515571639551164e-04,5.695525710264260928e-04,7.659010021705957728e-04
