# layer number, internal velocity Dix[/c], epsilon_r, error [%],         internal velocity non Dix [/c], epsilon_r non Dix, error non Dix [%]
1,0.504541714354528,3.928310817751028,-1.792229556224290,0.509580487844609,3.851007988520959,-3.724800286976016
2,0.351790065237778,8.080399979799008,34.673332996650139,0.371875000000000,7.231127745215736,20.518795753595601
3,0.548803522861058,3.320215089311891,-63.108721229867882,0.550285306704708,3.302358108389064,-63.307132129010391
4,nan,nan,nan,0.038688524590164,668.091065785704700,11034.851096428412347
5,0.500000000000000,4.000000000000000,-55.555555555555557,0.500000000000000,4.000000000000000,-55.555555555555557
